,제목,브랜드,품번,시즌,성별,조회수(1개월),누적판매(1년),좋아요,별점,후기개수,태그,가격
135,SLIM SLIT CIGARETTE (DARK STONE) 222-CC13CD-139,HARLAN+HOLDEN,407364,2022S/S, 여 ,,,1,,,,"114,375 ~ 125,000원"
136,SLIM SLIT CIGARETTE (DARK STONE) 222-CC13CD-139,HARLAN+HOLDEN,407364,2022S/S, 여 ,,,1,,,,"114,375 ~ 125,000원"
137,덴톤 치노 포플린 팬츠 (T12C1WPC060MT2PRT),TOMMY HILFIGER,T12C1WPC060MT2PRT,2022S/S, 남 ,,,2,,,  #덴톤치노포플린팬츠  ,"154,035 ~ 189,000원"
138,Two Tuck Wide Corduroy Pants Black,ASHOUR,A21-BC07-BK,2021F/W, 남 ,,,3,,,  #투턱팬츠 #코듀로이팬츠 #코듀로이 #남자바지 #겨울팬츠 #와이드핏 #와이드팬츠  ,"56,235 ~ 69,000원"
139,W37 pintuck cotton pants navy,THE-ABON,513842,2021F/W, 여 ,,,11,,,,"44,835 ~ 49,000원"
140,팬츠 코듀로이 Beige,GRAMICCI,GMP-21F044,2021F/W, 남 ,800회 이상,50개 미만,63,4.7,후기 87개 보기,  #그라미치팬츠 #밴딩바지 #면바지 #코듀로이팬츠  ,"100,284 ~ 109,600원"
141,21FW 캐롯핏 FJ3250 워시 스트링 팬츠(GR),GIANNI LUPO,FJ3250GRF21,2021F/W, 남 ,,,2,,,,"132,675 ~ 145,000원"
142,Corinna Stitch Pants (Dust Sky),TAZE,TA21FW2CoriPTBL,2021F/W, 여 ,,,7,,,  #캐주얼팬츠 #팬츠 #와이드팬츠 #면바지 #와이드 #긴바지 #코튼팬츠  ,"182,085 ~ 199,000원"
143,WIDE EASY PANTS  GREY,GOOD LIFE ADVENTURE CLUB,GC21PT001,2021F/W, 남 ,,,2,,,  #와이드 #면팬츠 #바지  ,"80,520 ~ 88,000원"
144,라부라 코듀로이 팬츠 - 네이비,PORTUGUESE FLANNEL,AW21-0006-BLUE,2021F/W, 남 ,,,0,,,  #포르투기스플란넬 #남자팬츠 #코듀로이팬츠 #골덴  ,"153,720 ~ 168,000원"
145,Rio One Tuck Pants (Light Khaki),TAZE,TA22SS1RioOPTKH,2022S/S, 남 ,,,0,,,,"200,385 ~ 219,000원"
146,Rio One Tuck Pants (Deep Navy),TAZE,TA22SS1RioOPTNY,2022S/S, 남 ,,,0,,,,"200,385 ~ 219,000원"
147,우디 팬츠 (블루),H8,P0000CBK,2022S/S, 여 ,,,1,,,,"144,570 ~ 158,000원"
148,캐주얼 무드 코튼 팬츠_블랙,COUCOU,CC_19SS,2022S/S, 남 ,,,2,5,후기 1개 보기,,"41,724 ~ 45,600원"
149,semi flared PT-black,LING SEOUL,부츠컷SL-블랙,2022S/S, 여 ,,,10,,,,"110,257 ~ 120,500원"
150,첼시 하프 유틸리티 팬츠 (T12C1WPC500MT1GV8),TOMMY HILFIGER,T12C1WPC500MT1GV8,2022S/S, 남 ,,,0,,,  #첼시하프유틸리티팬츠  ,"178,485 ~ 219,000원"
151,우먼 파인 스트레이트 코튼 팬츠 연그레이,THE-ABON,597808,2022S/S, 여 ,,,17,,,,"44,835 ~ 49,000원"
152,BANDING PANTS_WHITE,THELOOM,496452,2021S/S, 여 ,,,2,,,,"126,178 ~ 137,900원"
153,BANDDING WIDE PANTS (BEIGE),ESFAI,BWPBE,2021S/S, 남 ,400회 이상,,25,5,후기 4개 보기,  #캐주얼팬츠 #면바지 #바지 #밴딩팬츠 #와이드 #와이드팬츠 #남성팬츠  ,"86,925 ~ 95,000원"
154,보이프렌드 핏 베이지 치노 팬츠,JOHANSKEEM,JHK-PT4202,2021S/S, 여 ,,,6,,,  #치노팬츠 #와이드팬츠 #캐주얼팬츠 #면바지 #코튼팬츠 #보이프렌드핏 #배기팬츠  ,"109,251 ~ 119,400원"
155,자수 커버 웨이스트 린넨 배기 팬츠,KIRTIMUKHA,P00000FX,2021S/S, 남 ,300회 이상,,35,4.3,후기 3개 보기,  #웨이스트 #남성팬츠 #치노팬츠 #와이드 #코튼팬츠 #와이드팬츠 #면바지  ,"69,997 ~ 76,500원"
156,BHSN Corduroy Pants_Pastel Blue,APIECEOFCAKE,19304,100회이상, 남 여 ,100회 이상,,103,4.6,후기 8개 보기,  #바지 #와이드팬츠 #코듀로이 #19F/W  ,"37,515 ~ 41,000원"
157,벨벳 컬러 블럭 밴딩 팬츠,NEAR&DEAR,ND3APT01PK,, 여 ,,,32,4,후기 1개 보기,,"90,585 ~ 99,000원"
158,와이드 다트 코듀로이 팬츠,Gachi.,HG9SPT29BR,700회이상, 남 ,700회 이상,,55,4,후기 3개 보기,  #와이드 #코듀로이 #코듀로이팬츠 #홀리데이세일 #패밀리세일 #시즌오프  ,"50,112 ~ 52,200원"
159,SA 와이드 코듀로이 팬츠_카키,SMITH ARMOR,7_19fw02_p2_khaki,, 남 ,,,13,,,  #골덴팬츠 #와이드팬츠 #코듀로이  ,"89,670 ~ 98,000원"
160,바오 체크바지 블루,CHOOMSUN,CP01,, 여 ,,,20,,,  #코튼팬츠 #와이드팬츠 #캐주얼팬츠 #밴딩팬츠 #체크바지 #치노팬츠 #댄스  ,"44,835 ~ 49,000원"
161,#basic  [WIDE.FIT] Basic PF005.pdf,PANDORAFIT,p1431,, 여 ,,,11,3,후기 1개 보기,,"47,580 ~ 52,000원"
162,코듀로이 스트링 팬츠 검정,BY.L,코듀로이 스트링 팬츠 검정,300회이상, 남 ,300회 이상,,30,4,후기 1개 보기,  #골덴바지 #코듀로이팬츠 #바지 #밴딩팬츠 #코듀로이 #팬츠 #캐주얼팬츠  ,"47,580 ~ 52,000원"
163,코듀로이 와이드 크롭팬츠 (블랙),CLACO,CLACO-PTCROP,2021F/W, 남 ,,,34,,,  #코듀로이 #캐주얼팬츠 #밴딩팬츠 #코듀로이팬츠 #크롭팬츠 #와이드팬츠 #골덴바지  ,"35,685 ~ 39,000원"
164,코듀로이 스트랩 와이드 팬츠 ALP204001-BG,ARDOROBE,ALP204001,200회이상, 여 ,200회 이상,,96,,,  #와이드팬츠 #바지 #골덴바지 #코듀로이팬츠 #코듀로이 #코튼팬츠  ,"85,440 ~ 89,000원"
165,코듀로이 부츠컷 밴딩팬츠 브라운,METAPHER,W-PT014-BR,, 여 ,,,34,,,  #팬츠 #골덴바지 #골덴팬츠 #밴딩팬츠 #캐주얼팬츠 #밴딩바지 #부츠컷  ,"56,730 ~ 62,000원"
166,(남녀공용) 골덴 코튼 와이드 벌룬팬츠_블랙,DOUPWN,2020PANTS,, 남 ,,,8,,,  #와이드팬츠 #코튼팬츠 #면바지 #골덴바지 #팬츠 #캐주얼팬츠 #밴딩팬츠  ,"72,285 ~ 79,000원"
167,다크니스 루즈핏 데님팬츠(블랙),BEENTRILL,BA211DN001,2021S/S, 남 ,,,15,,,  #청바지 #데님팬츠 #빈트릴바지 #빈트릴청바지  ,"135,420 ~ 148,000원"
168,LAYERED BAND PANTS BEIGE,LAYER UNION,LBPBEG,, 남 ,,,14,4.7,후기 3개 보기,  #긴바지 #면바지 #바지 #조거팬츠 #치노 #CHINO #PANTS  ,"28,502 ~ 31,150원"
169,DOPE Crime Scene Sweatpants,DOPE,Dope0536,병행수입, 남 ,,,1,,,,"77,000원"
170,CORDUROY WIDE PANTS,STREET STANDARD,SJYAW-PT102,2020F/W, 남 ,200회 이상,,44,4.8,후기 23개 보기,  #코튼팬츠 #코듀로이팬츠 #밴딩팬츠 #와이드팬츠 #골덴바지 #캐주얼팬츠 #코듀로이  ,"66,240 ~ 69,000원"
171,COTTON WIDE EASY PANTS,STREET STANDARD,SJYBS-PT102,2021S/S, 여 ,,,0,,,  #캐주얼팬츠 #와이드팬츠 #팬츠 #면바지 #면팬츠 #코튼팬츠 #밴딩팬츠  ,"63,135 ~ 69,000원"
172,그레이 마이크로 시어서커 팬츠 (BC2321A613),BEANPOLE MEN,BC2321A613,2022S/S, 남 ,,,0,,,,"172,935 ~ 189,000원"
173,Utility Pocket Pants Beige,MARKM,MCFAB45020,2021S/S, 남 ,,,35,4.8,후기 6개 보기,  #코튼팬츠 #바지 #카고팬츠 #캐주얼팬츠 #아메카지 #치노팬츠 #면팬츠  ,"108,885 ~ 119,000원"
174,윈드쉴드 레귤러핏 카고 팬츠(라이트카키),BEENTRILL,BA211PT001,2021S/S, 남 ,,,14,,,  #셋업 #카고팬츠 #조거팬츠  ,"135,420 ~ 148,000원"
175,져지 슬릿 팬츠 블랙,NOTART,P00000FX,2021S/S, 여 ,,,2,,,  #코튼팬츠 #캐주얼팬츠 #밴딩팬츠 #면바지 #면팬츠 #슬릿팬츠 #슬릿바지  ,"128,100 ~ 140,000원"
176,여성 와이드핏 스판 자수 크림팬츠,GOLDPERCENT,GP,2021S/S, 여 ,,,1,,,,"67,200 ~ 70,000원"
177,cotton pin tuck pants dark navy,TETU,1000000072,2021S/S, 여 ,,,4,,,,"172,020 ~ 188,000원"
178,Linen Blend Tuck Pants (Navy),LA VIOLETTE,pt1nvlvss21,2021S/S, 여 ,,,5,,,  #캐주얼팬츠 #면바지 #긴바지 #코튼팬츠 #린넨팬츠 #면팬츠 #턱팬츠  ,"144,570 ~ 158,000원"
179,Linen Blend Tuck Pants (White),LA VIOLETTE,pt1whlvss21,2021S/S, 여 ,,,6,,,  #캐주얼팬츠 #면팬츠 #면바지 #린넨팬츠 #리넨 #리넨팬츠 #턱팬츠  ,"144,570 ~ 158,000원"
180,CLASSIC SWEATPANTS - LIGHT GREY,D.PRIQUE,D11P2122,2021S/S, 남 ,,,18,5,후기 6개 보기,  #바지 #코튼팬츠 #면팬츠 #밴딩팬츠 #조거팬츠 #스웻팬츠 #팬츠 #조거  ,"81,435 ~ 89,000원"
181,가먼트다잉 팬츠 [스탠다드]_M214MPT367M,T.I FOR MEN,M214MPT367M,2021S/S, 남 ,,,0,,,,"98,271 ~ 107,400원"
182,two tuck crop pants khaki grey,LORD JOHN GREY,L21BPT104A,2021S/S, 남 ,100회 이상,,59,5,후기 11개 보기,  #캐주얼팬츠 #턱팬츠 #크롭팬츠 #21SUMMER  ,"101,748 ~ 111,200원"
183,FRONT POCKET RIP PANTS-BLACK,OY,FRONT POCKET RIP PANTS-BLACK,2021S/S, 남 ,200회 이상,,74,5,후기 6개 보기,  #남자슬랙스 #와이드팬츠 #슬랙스 #오와이 #바지 #팬츠  ,"108,885 ~ 119,000원"
184,에논 벌룬 밴딩 팬츠 라이트베이지 ISLP9083,UNDERBASE,2127725,2021S/S, 남 ,300회 이상,,39,4.8,후기 17개 보기,  #캐주얼팬츠 #코튼 #치노팬츠 #팬츠 #코튼팬츠 #바지 #남성팬츠  ,"28,548 ~ 31,200원"
185,에논 벌룬 밴딩 팬츠 라이트그레이 ISLP9083,UNDERBASE,2127726,2021S/S, 남 ,100회 이상,,17,4.8,후기 17개 보기,  #캐주얼팬츠 #코튼 #치노팬츠 #팬츠 #코튼팬츠 #바지 #남성팬츠  ,"28,548 ~ 31,200원"
186,원턱 주름 와이드 카고 PANTS SANE B,MANIAMASS,SANE B,2021S/S, 남 ,,,25,5,후기 3개 보기,  #와이드팬츠 #면팬츠 #코튼팬츠 #면바지 #밴딩 #와이드카고팬츠 #카고팬츠  ,"49,318 ~ 53,900원"
187,원 워시드 라이트 데님 팬츠 (워시드 블랙),YOUNEEDGARMENTS,21ssowdwb,2021S/S, 남 ,100회 이상,,3,,,,"114,649 ~ 125,300원"
188,드로우스트링 코튼 린넨 팬츠 2 COLOR,PANICALE,F-HCPT06,2021S/S, 남 ,200회 이상,,3,,,  #린넨팬츠 #린넨바지 #여름바지 #캐주얼팬츠 #코튼 #린넨  ,"153,720 ~ 168,000원"
189,21SS 슬림핏 FJ3262 스트링 카고바지(GN),GIANNI LUPO,FJ3262GN,2021S/S, 남 ,200회 이상,,7,,,  #밴딩 #바지 #팬츠 #캐주얼팬츠 #카고팬츠 #카고바지 #여름바지  ,"130,845 ~ 143,000원"
190,pust cotton pants,ANGELO BIANCO,235685,2021S/S, 남 ,,,4,,,,원
191,아치 팬츠 (라이트 오렌지),H8,P0000BNQ,2021S/S, 여 ,,,7,,,,"126,270 ~ 138,000원"
192,코튼 치노 팬츠 2 COLOR,PANICALE,F-HCPT13,2021S/S, 남 ,,,4,,,  #남성팬츠 #캐주얼팬츠 #코튼팬츠 #면팬츠 #면바지 #남자캐주얼바지  ,원
193,STEADY CORDUROY PANTS (DEEP GREEN),STAFFONLY,SOTZICP18UG6,, 남 ,,,31,5,후기 1개 보기,  #캐주얼팬츠 #코튼팬츠 #면바지 #체크팬츠  ,"42,456 ~ 46,400원"
194,UNISEX MAIN LABEL WIDE COTTON PANTS (Black),APOSTROPHE COMMA,P00000BJ,2020F/W, 남 ,100회 이상,,33,5,후기 4개 보기,  #코튼팬츠 #와이드 #와이드팬츠 #면바지 #바지 #팬츠 #유니섹스  ,"37,920 ~ 39,500원"
195,남성 올밴딩 코듀로이 팬츠-KFZK2203D0U,CHASECULT,KFZK2203D0U,2020F/W, 남 ,,,9,4,후기 1개 보기,,"19,104 ~ 19,900원"
196,핀턱 코튼 카고 팬츠 딥블랙,J.W.O,20FWJP020,2020F/W, 남 ,100회 이상,,23,4,후기 6개 보기,,"90,585 ~ 99,000원"
197,M765 pitch wide pants black,THE-ABON,306203,2020F/W, 남 ,,,10,,,,"44,835 ~ 49,000원"
198,M765 pitch wide pants beige,THE-ABON,306204,2020F/W, 남 ,,,8,,,,"44,835 ~ 49,000원"
199,코듀로이 루즈 핏 팬츠 (차콜),PLASTICPRODUCT,20FWLPP4,2020F/W, 남 ,,,3,4,후기 3개 보기,  #코듀로이 #골덴팬츠 #코듀로이팬츠 #골덴바지 #코르덴 #코듀로이바지 #조거골덴바지  ,"150,975 ~ 165,000원"
200,코듀로이 루즈 핏 팬츠 (에크루),PLASTICPRODUCT,20FWLPP4,2020F/W, 남 ,,,3,4,후기 3개 보기,  #코튼팬츠 #코듀로이 #코듀로이팬츠 #캐주얼팬츠 #골덴바지 #골덴팬츠  ,"150,975 ~ 165,000원"
201,코듀로이 팬츠 (브라운),PLASTICPRODUCT,20FWLPP11,2020F/W, 남 ,,,5,,,  #골덴바지 #캐주얼팬츠 #코듀로이 #코듀로이팬츠 #골덴팬츠 #코듀로이바지  ,"126,270 ~ 138,000원"
202,멜빈 치노 - 카키,DR.DENIM,1100,, 남 ,,,0,,,  #면바지 #남자치노 #와이드핏 #코튼팬츠 #면팬츠 #캐주얼팬츠 #치노팬츠  ,"43,920 ~ 48,000원"
203,Corduroy two tuck adjust pants (Camel),BELLIEF,BPW20407,2020F/W, 남 ,,,17,5,후기 1개 보기,  #코듀로이팬츠 #코듀로이 #골덴바지 #크림팬츠  ,"76,860 ~ 84,000원"
204,Corduroy two tuck adjust pants (brown),BELLIEF,BPW20408,2020F/W, 남 ,,,10,,,  #코듀로이 #코듀로이팬츠 #골덴바지 #골덴 #바지 #팬츠  ,"76,860 ~ 84,000원"
205,블랙 코튼 기모 레귤러핏 팬츠 (420Y21CYC5),8SECONDS,420Y21CYC5,2020F/W, 남 ,500회 이상,,13,,,  #420Y21CYC5 #바지  ,"29,950원"
206,W425 warm straight pants ivory,THE-ABON,317084,2020F/W, 여 ,,,21,5,후기 1개 보기,,"40,260 ~ 44,000원"
207,W425 warm straight pants black,THE-ABON,317085,2020F/W, 여 ,,,27,5,후기 2개 보기,,"40,260 ~ 44,000원"
208,지퍼 카고 팬츠 [올리브],LEFT,LE20FWPT002OL,2020F/W, 남 ,,,20,,,  #팬츠 #긴바지 #면바지 #남성팬츠 #카고팬츠 #지퍼 #바지  ,"46,985 ~ 51,350원"
209,개버딘 카고 팬츠,YUNGPO,PANTS 002,2020F/W, 남 ,,,33,,,  #카고바지 #카고팬츠 #테크웨어 #개버딘 #긴바지 #팬츠 #슬랙스  ,"95,160 ~ 104,000원"
210,개버딘 카고 팬츠,YUNGPO,PANTS 003,2020F/W, 남 ,,,20,,,,"95,160 ~ 104,000원"
211,퍼티그 팬츠 카키,ANALOGBASS,AB-A-PT-004-KA,2020F/W, 남 ,,,4,,,  #코튼팬츠 #바지 #코듀로이팬츠 #긴바지 #팬츠 #캐주얼 #캐주얼팬츠  ,"72,285 ~ 79,000원"
212,[남녀공용] CU20-4 코듀로이 트라우저 브라운 CU204PT01BR,CHIQUITA,258298,2020F/W, 남 ,,,14,,,,"107,970 ~ 118,000원"
213,Tambob Cargo Pants (Camel Brown),TAZE,TA20WT1TambPTBW,2020F/W, 남 ,,,0,,,  #긴바지 #캐주얼 #남성팬츠 #카고팬츠  ,"200,385 ~ 219,000원"
214,NEW TB 슬랙스PTL102BG,LEI AVERY,PTL102BG,2020F/W, 여 ,,,1,,,  #코튼팬츠 #바지 #면바지 #캐주얼팬츠 #팬츠 #밴딩팬츠 #긴바지  ,"107,970 ~ 118,000원"
215,NEW TB 슬랙스PTL102KH,LEI AVERY,PTL102KH,2020F/W, 여 ,,,1,,,  #바지 #밴딩팬츠 #긴바지 #코튼팬츠 #캐주얼팬츠 #심플 #면바지  ,"107,970 ~ 118,000원"
216,﻿슬릿 시그니처 와이드 팬츠,SETSETSET,21SS,2021S/S, 여 ,,,15,,,  #와이드팬츠 #긴바지 #와이드핏 #코튼팬츠 #면바지 #커팅  ,"365,085 ~ 399,000원"
217,﻿슬릿 시그니처 와이드 팬츠 민트,SETSETSET,21SS,2021S/S, 여 ,,,12,,,  #코튼팬츠 #면바지 #와이드핏 #캐주얼팬츠 #긴바지  ,"365,085 ~ 399,000원"
218,블랙 코튼 턴업 트라우저,DEMADEN,DM-PT029-BFM15,2020F/W, 남 ,,,18,,,  #핀턱 #면바지 #와이드팬츠 #캐주얼팬츠 #와이드핏 #남자바지 #코튼팬츠  ,"48,861 ~ 53,400원"
219,코듀로이 턴업 트라우저 라이트그레이,DEMADEN,DM-PT029-BFM15,2021S/S, 남 ,,,17,5,후기 1개 보기,  #슬랙스 #팬츠 #캐주얼팬츠 #와이드슬랙스 #골덴바지 #겨울바지 #가을바지  ,"48,861 ~ 53,400원"
220,Linen Blend Tuck Pants (Navy),LA VIOLETTE,pt1nvlvss21,2021S/S, 여 ,,,5,,,  #캐주얼팬츠 #면바지 #긴바지 #코튼팬츠 #린넨팬츠 #면팬츠 #턱팬츠  ,"144,570 ~ 158,000원"
221,Linen Blend Tuck Pants (White),LA VIOLETTE,pt1whlvss21,2021S/S, 여 ,,,6,,,  #캐주얼팬츠 #면팬츠 #면바지 #린넨팬츠 #리넨 #리넨팬츠 #턱팬츠  ,"144,570 ~ 158,000원"
222,CLASSIC SWEATPANTS - LIGHT GREY,D.PRIQUE,D11P2122,2021S/S, 남 ,,,18,5,후기 6개 보기,  #바지 #코튼팬츠 #면팬츠 #밴딩팬츠 #조거팬츠 #스웻팬츠 #팬츠 #조거  ,"81,435 ~ 89,000원"
223,가먼트다잉 팬츠 [스탠다드]_M214MPT367M,T.I FOR MEN,M214MPT367M,2021S/S, 남 ,,,0,,,,"98,271 ~ 107,400원"
224,two tuck crop pants khaki grey,LORD JOHN GREY,L21BPT104A,2021S/S, 남 ,100회 이상,,59,5,후기 11개 보기,  #캐주얼팬츠 #턱팬츠 #크롭팬츠 #21SUMMER  ,"101,748 ~ 111,200원"
225,FRONT POCKET RIP PANTS-BLACK,OY,FRONT POCKET RIP PANTS-BLACK,2021S/S, 남 ,200회 이상,,74,5,후기 6개 보기,  #남자슬랙스 #와이드팬츠 #슬랙스 #오와이 #바지 #팬츠  ,"108,885 ~ 119,000원"
226,에논 벌룬 밴딩 팬츠 라이트베이지 ISLP9083,UNDERBASE,2127725,2021S/S, 남 ,300회 이상,,39,4.8,후기 17개 보기,  #캐주얼팬츠 #코튼 #치노팬츠 #팬츠 #코튼팬츠 #바지 #남성팬츠  ,"28,548 ~ 31,200원"
227,에논 벌룬 밴딩 팬츠 라이트그레이 ISLP9083,UNDERBASE,2127726,2021S/S, 남 ,100회 이상,,17,4.8,후기 17개 보기,  #캐주얼팬츠 #코튼 #치노팬츠 #팬츠 #코튼팬츠 #바지 #남성팬츠  ,"28,548 ~ 31,200원"
228,원턱 주름 와이드 카고 PANTS SANE B,MANIAMASS,SANE B,2021S/S, 남 ,,,25,5,후기 3개 보기,  #와이드팬츠 #면팬츠 #코튼팬츠 #면바지 #밴딩 #와이드카고팬츠 #카고팬츠  ,"49,318 ~ 53,900원"
229,원 워시드 라이트 데님 팬츠 (워시드 블랙),YOUNEEDGARMENTS,21ssowdwb,2021S/S, 남 ,100회 이상,,3,,,,"114,649 ~ 125,300원"
230,드로우스트링 코튼 린넨 팬츠 2 COLOR,PANICALE,F-HCPT06,2021S/S, 남 ,200회 이상,,3,,,  #린넨팬츠 #린넨바지 #여름바지 #캐주얼팬츠 #코튼 #린넨  ,"153,720 ~ 168,000원"
231,21SS 슬림핏 FJ3262 스트링 카고바지(GN),GIANNI LUPO,FJ3262GN,2021S/S, 남 ,200회 이상,,7,,,  #밴딩 #바지 #팬츠 #캐주얼팬츠 #카고팬츠 #카고바지 #여름바지  ,"130,845 ~ 143,000원"
232,pust cotton pants,ANGELO BIANCO,235685,2021S/S, 남 ,,,4,,,,"53,480 ~ 56,000원"
233,TAPERED FIT COTTON TROUSER (BEIGE),LEMME,L21SSPT05,2021S/S, 여 ,,,9,,,  #팬츠 #코튼 #캐주얼팬츠 #테이퍼드핏  ,"102,480 ~ 112,000원"
234,SP 투 턱 벨트 팬츠-카키,SAINTPAIN,2021011247,2021S/S, 남 ,300회 이상,,39,4.2,후기 15개 보기,  #10부 #치노팬츠 #면팬츠 #와이드팬츠 #밴딩팬츠 #아메카지 #21SS컬렉션 #오버핏  ,"51,240 ~ 56,000원"
235,아치 팬츠 (라이트 오렌지),H8,P0000BNQ,2021S/S, 여 ,,,7,,,,원
236,리틀포켓 퍼티그팬츠 블랙,RUFFNTUFF,FOMFP1001,2021S/S, 남 ,100회 이상,,15,,,  #코튼 #캐주얼팬츠 #바지 #면바지 #코튼팬츠 #퍼티그팬츠 #와이드팬츠  ,"58,468 ~ 63,900원"
237,사폭변형바지 RK32B150,CCOMAQUE,RK32B150,2020F/W, 여 ,500회 이상,,29,,,  #한복 #면바지 #코튼팬츠 #테이퍼드  ,"145,485 ~ 159,000원"
238,highwaist pants [Black],BELLEMA,bm21fw007,2021F/W, 여 ,,,28,,,  #면팬츠 #긴바지 #코튼 #와이드 #와이드팬츠 #치노팬츠 #코튼팬츠  ,"69,540 ~ 76,000원"
239,Cotton linen banding pants_4YQS55I7811Q,Benetton,4YQS55I7811Q,2021S/S, 남 ,,,4,,,,"57,004 ~ 62,300원"
240,SA 패치워크 투턱 와이드 팬츠[밴딩]_블루,SMITH ARMOR,5_21SS02_p2_blue,2021S/S, 남 ,,,15,4.3,후기 3개 보기,  #와이드팬츠 #패치워크 #9부 #밴딩팬츠 #투턱팬츠 #봄팬츠 #여름슬랙스  ,"56,730 ~ 62,000원"
241,Linen Wide Bending Pants_Beige,ACUD,ACG20-1101-050,2021S/S, 여 ,200회 이상,,7,,,  #와이드 #와이드팬츠 #린넨팬츠 #밴딩팬츠 #여름바지 #와이드핏  ,"81,435 ~ 89,000원"
242,PLEATED WIDE LEG PANTS KS [IVORY],CURRENT,KSCB51,2021S/S, 여 ,500회 이상,,101,5,후기 4개 보기,  #와이드팬츠 #와이드레그팬츠 #여자와이드팬츠  ,"93,696 ~ 102,400원"
243,턴 업 와이드 팬츠_핑크,ONENINENINEONE,OFSSPT_001M,2021S/S, 여 ,,,14,,,  #코튼팬츠 #와이드팬츠 #와이드 #면바지 #팬츠 #면팬츠  ,"94,080 ~ 98,000원"
244,핀턱 볼륨 팬츠_네이비,MOTH,21ss2-moth-pt002,2021S/S, 남 ,100회 이상,,11,,,  #남자바지 #바지 #면팬츠 #캐주얼팬츠 #남자바지추천 #코튼팬츠 #면바지  ,"57,004 ~ 62,300원"
245,코튼 롤업 치노 팬츠 2 COLOR,PANICALE,F-HCPT17,2020S/S, 남 ,,,3,,,  #면바지 #면팬츠 #코튼팬츠 #캐주얼팬츠 #여름바지  ,원
246,플리티드 팬츠 LINENCHECK,LETQ STUDIO,LUN2112PT02LC,2021S/S, 여 ,,,1,,,  #부츠컷팬츠 #여름바지 #밴딩팬츠 #체크바지 #주름바지 #플리츠팬츠  ,원
247,헤링본 워크 팬츠 블랙,CHAPTER B,CB21053106,2021S/S, 남 ,,,4,,,  #캐주얼팬츠 #남자바지 #코튼팬츠 #면바지 #팬츠 #여름팬츠 #면팬츠  ,"57,004 ~ 62,300원"
248,High waist pintuck PT [Beige],ARRT75007,21SSHPB,2021S/S, 여 ,,,4,,,  #와이드팬츠 #팬츠 #와이드 #바지 #면바지 #여름바지 #코튼팬츠  ,"81,435 ~ 89,000원"
249,린넨 블렌드 밴딩 팬츠 2 COLOR,PANICALE,F-SCPT04,2020S/S, 남 ,,,1,,,  #코튼팬츠 #남자바지 #바지 #밴딩팬츠 #면바지 #캐주얼팬츠 #여름팬츠  ,"108,885 ~ 119,000원"
250,코튼 슬림핏 롤업 팬츠 2 COLOR,PANICALE,F-SCPT05,2020S/S, 남 ,,,4,,,  #면바지 #린넨팬츠 #밴딩팬츠 #캐주얼팬츠 #코튼팬츠 #여름팬츠 #여름바지  ,"108,885 ~ 119,000원"
251,코튼 린넨 스트라이프 팬츠 [네이비],PANICALE,F-NCPT05,2020S/S, 남 ,100회 이상,,1,,,  #여름팬츠 #코튼팬츠 #여름바지 #면팬츠 #남자슬랙스 #남자바지 #캐주얼팬츠  ,"90,585 ~ 99,000원"
252,워싱 캐주얼 치노 팬츠 [카키],PANICALE,F-NCPT09,2020S/S, 남 ,,,4,,,  #코튼팬츠 #슬랙스 #여름바지 #여름팬츠 #캐주얼팬츠 #남자바지  ,"90,585 ~ 99,000원"
253,테이퍼드핏 드로우스트링 밴딩 코튼 팬츠 [베이지],PANICALE,M-NCPT16,2020S/S, 남 ,,,5,,,  #코튼팬츠 #여름바지 #여름팬츠 #면바지 #캐주얼팬츠 #남자데일리코디 #남자캐주얼코디  ,"63,135 ~ 69,000원"
254,남)  원턱 백밴딩 팬츠 (세미와이드)_AL2WWP23-DK,JAMBANGEE,AL2WWP23-DK,2021S/S, 남 ,,,1,,,,"63,135 ~ 69,000원"
255,남)  올밴딩 쿨맥스 팬츠_AL2WWP11-NA,JAMBANGEE,AL2WWP11-NA,2021S/S, 남 ,,,2,,,,"44,835 ~ 49,000원"
256,Basic cotton crop pants_4CDR558R5193,Benetton,4CDR558R5193,2020F/W, 여 ,,,0,,,,"44,194 ~ 48,300원"
257,스트레치 사틴 LENS 카고 지퍼 팬츠 (BLACK),CP Company,10CMPA118A-005694G999,병행수입, 남 ,,,3,5,후기 1개 보기,  #바지 #캐주얼팬츠 #면팬츠 #카고팬츠 #팬츠 #코튼팬츠 #카고바지  ,"255,264 ~ 265,900원"
258,스트레치 사틴 LENS 카고 팬츠 (BLACK),CP Company,10CMPA151A-005694G999,병행수입, 남 ,,,3,,,  #바지 #면바지 #팬츠 #코튼팬츠 #카고팬츠 #면팬츠 #카고바지  ,"229,908 ~ 249,900원"
259,스트레치 사틴 LENS 카고 지퍼 팬츠 (IVY GREEN),CP Company,10CMPA118A-005694G683,병행수입, 남 ,,,1,,,  #면바지 #코튼팬츠 #카고팬츠 #면팬츠 #바지 #팬츠 #긴바지  ,"231,264 ~ 240,900원"
260,CROP TAPERED PANTS [Khaki],DEHO,21-PT-006,2021S/S, 남 ,,,8,5,후기 1개 보기,  #면팬츠 #캐주얼팬츠 #남자바지 #팬츠 #여름팬츠 #코튼팬츠 #여름바지  ,"98,820 ~ 108,000원"
