,제목,브랜드,품번,시즌,성별,조회수(1개월),누적판매(1년),좋아요,별점,후기개수,태그,가격
127,REGULAR FIT CROPPED PANTS_BEIGE,COQ,2010977,2021F/W, 남 ,,,70,5,후기 6개 보기,,"43,188 ~ 47,200원"
128,HIGH-WAISTED SLIM FLARED PANTS - BEIGE,MMINM,WT21PT015BE01,2021F/W, 여 ,,,11,,,  #하이웨이스트 #슬림핏 #플레어 #부츠컷 #슬림 #긴바지 #베이지  ,"91,774 ~ 100,300원"
129,남성 뒷밴딩 코듀로이 팬츠 MMPTK6011-900,ANTONY MORATO,MMPTK6011-900_G,2021F/W, 남 ,,,0,,,,"142,191 ~ 155,400원"
130,남성 뒷밴딩 코듀로이 팬츠 MMPTK6011-270,ANTONY MORATO,MMPTK6011-270_G,2021F/W, 남 ,,,0,,,,"142,191 ~ 155,400원"
131,코듀로이 플리츠 팬츠_핑크,DEWE HEART DEWE,CORDUROY PLEATS PANTS_PINK,2021F/W, 여 ,,,23,5,후기 1개 보기,  #캐주얼팬츠 #긴바지 #코듀로이 #코듀로이팬츠 #골덴 #골덴바지 #핑크바지  ,"71,370 ~ 78,000원"
132,코튼 와이드 팬츠_블랙,LIMELIKE,12243266,2021F/W, 여 ,,,0,,,,"65,880 ~ 72,000원"
133,골덴솔리드팬츠,STYLEBYMIIN,OBAWIBT12004,2021F/W, 여 ,,,2,,,  #밴딩팬츠 #면바지 #코듀로이 #코튼팬츠 #면팬츠 #캐주얼팬츠  ,"154,635 ~ 169,000원"
134,주아포켓바지,STYLEBYMIIN,OBAWIBT12005,2021F/W, 여 ,,,1,,,  #면팬츠 #팬츠 #면바지 #캐주얼팬츠 #코튼팬츠 #밴딩팬츠 #플라워패턴  ,"154,635 ~ 169,000원"
135,보네따포켓바지,STYLEBYMIIN,OBJWIBT10008,2021F/W, 여 ,,,0,,,  #밴딩팬츠 #팬츠 #캐주얼팬츠 #코튼팬츠 #면팬츠 #기본바지 #겨울바지  ,"172,935 ~ 189,000원"
136,투턱 와이드 캐치온 팬츠 (라이트브라운),KAPPY DESIGN,바지,2021F/W, 남 ,,,15,,,,"81,526 ~ 89,100원"
137,Side One Tuck Easy Pants -Beige-,COLDWARM,2021fwsotep,2021F/W, 남 ,,,1,,,  #바지 #면바지 #긴바지 #테이퍼드핏 #기본바지 #코튼팬츠  ,"78,690 ~ 86,000원"
138,Side One Tuck Easy Pants -Charcoal-,COLDWARM,2021fwsotep,2021F/W, 남 ,,,3,,,  #면팬츠 #밴딩팬츠 #긴바지 #바지 #기본바지 #캐주얼팬츠 #와이드팬츠  ,"78,690 ~ 86,000원"
139,플라워 자카드 팬츠 그레이,ELLONARC,EL21FW-PT011,2021F/W, 여 ,,,10,5,후기 2개 보기,,"62,220 ~ 68,000원"
140,CORDUROY WIDE PANTS_PURPLE,PINK PINEAPPLE,m1037_765174,2021F/W, 여 ,,,27,,,  #겨울바지 #코듀로이팬츠 #겨울팬츠 #퍼플팬츠 #보라색바지 #보라색코듀로이바지  ,"72,285 ~ 79,000원"
141,Corduroy Pants,RENEJ,21AWP28,2021F/W, 여 ,,,7,,,,"105,225 ~ 115,000원"
142,[여성용] 와이드 이지팬츠 (코듀로이) 네이비 CW214PT01SNV,CHIQUITA,434847,2021F/W, 여 ,,,6,,,,"87,840 ~ 96,000원"
143,코듀로이 와이드 스트레이트 팬츠_charcoal,HAINT,HLNDP013B,2021F/W, 여 ,300회 이상,,64,4,후기 2개 보기,  #골덴바지 #코듀로이팬츠 #코듀로이 #팬츠 #와이드 #와이드팬츠 #여자코듀로이바지  ,"53,985 ~ 59,000원"
144,Rivet Corduroy Pants_BR,ANEDIT,AN21WB3003BR00,2021F/W, 여 ,,,11,,,  #코듀로이팬츠 #골덴바지 #캐주얼팬츠 #와이드팬츠 #코듀로이 #코튼팬츠 #면바지  ,"99,735 ~ 109,000원"
145,양기모 코듀로이 팬츠 - 베이지,GOSTREET,2021FW,2021F/W, 남 ,,50개 미만,60,4,후기 1개 보기,  #코듀로이팬츠 #면팬츠 #와이드팬츠 #코듀로이 #골덴바지 #캐주얼팬츠 #밴딩팬츠  ,"50,508 ~ 55,200원"
146,스윙 플레어 팬츠 (그린),LEFORONG,FR213PT01GN,2021F/W, 여 ,,,14,,,  #코듀로이 #코듀로이팬츠 #캐주얼팬츠 #골덴바지 #면바지 #코튼팬츠 #긴바지  ,"117,120 ~ 128,000원"
147,코듀로이 패치 팬츠,KELLY DONAHUE,JR21R704,2021F/W, 여 ,,,1,,,  #루즈테이퍼드 #코튼팬츠 #코듀로이 #겨울팬츠 #겨울바지 #팬츠 #코듀로이팬츠  ,"102,480 ~ 112,000원"
148,W11 cotton slim boots cut ivory,THE-ABON,543510,2021F/W, 여 ,,,3,,,,"44,835 ~ 49,000원"
149,베이지팬츠,ONSENNE,ONSPT005,2021F/W, 여 ,,,1,,,  #면바지 #코튼팬츠 #면팬츠 #겨울바지 #캐주얼팬츠 #꾸안꾸  ,"77,775 ~ 85,000원"
150,Corduroy Carrot Pants (Ivory),TAZE,TA21WT2CordPTIV,2021F/W, 여 ,,,0,,,,"191,235 ~ 209,000원"
151,corduroy straight pants (brown),BLANK03,21WTPT001BR,2021F/W, 여 ,,,28,,,  #코듀로이 #골덴바지 #코듀로이팬츠 #면팬츠 #캐주얼팬츠 #스트레이트 #스트레이트핏  ,"107,329 ~ 117,300원"
152,corduroy straight pants (cream),BLANK03,21WTPT001BR,2021F/W, 여 ,,,3,,,  #골덴바지 #캐주얼팬츠 #코듀로이팬츠 #겨울바지 #코듀로이 #스트레이트 #스트레이트핏  ,"107,329 ~ 117,300원"
153,dying straight pants - deep green,BRENDA BRENDEN SEOUL,dying straight pants - deep green,2021F/W, 여 ,,,7,2,후기 1개 보기,  #꾸안꾸  ,"81,435 ~ 89,000원"
154,하이웨스트 트위스트 밴딩 치노 팬츠(카멜),GAHI,HW-TWB02CM,2021F/W, 여 ,,,0,,,  #면바지 #바지 #면팬츠 #캐주얼팬츠 #코튼팬츠 #팬츠 #꾸안꾸  ,"224,175 ~ 245,000원"
155,하이웨스트 트위스트 밴딩 치노 팬츠(블랙),GAHI,HW-TWB02BK,2021F/W, 여 ,,,0,,,,"224,175 ~ 245,000원"
156,세미 부츠컷 코드로이 팬츠_화이트,SIGREAT,SIGW21,2021F/W, 여 ,,,39,,,,"126,270 ~ 138,000원"
157,Corduroy cabra wide pants_4HCYDF00R393,Benetton,4HCYDF00R393,2021F/W, 여 ,,,5,,,,"57,004 ~ 62,300원"
158,AC 5561 CORDUROY PANTS.IVORY,ARSCONTACT,ARS-CD002,2021F/W, 남 ,,,2,,,,"118,035 ~ 129,000원"
159,Cotton Wide Pants [Brown/Navy],RAAM,RA-PT-2010,2020F/W, 여 ,,,2,,,  #면바지 #코튼팬츠 #바지 #팬츠 #면팬츠 #밴딩팬츠 #와이드팬츠  ,"35,685 ~ 39,000원"
160,코듀로이 와이드핏 리얼배기팬츠 블랙,DEMARC,21FWPT07,2021F/W, 남 ,,,5,,,  #골덴바지 #코듀로이 #코듀로이팬츠 #코튼팬츠 #겨울바지 #밴딩팬츠 #와이드팬츠  ,"74,115 ~ 81,000원"
161,하이라이즈 앵클 타이벨트 코튼 팬츠_블랙,REAPPEAR,RMA3PT004RFLXCO_R00,2021F/W, 여 ,,,3,,,  #꾸안꾸 #코튼팬츠 #면팬츠 #비조팬츠 #핀턱팬츠 #하이웨이스트  ,"144,570 ~ 158,000원"
162,DIEGO CARGO PANTS_NAVY,PUBLICKA X,PXCBPT01_NV,2021F/W, 여 ,,,1,,,  #꾸안꾸 #밴딩팬츠 #트레이닝팬츠 #트레이닝바지 #캐주얼팬츠  ,"140,269 ~ 153,300원"
163,MARION CARGO PANTS_BEIGE,PUBLICKA X,PXCBPT05_BE,2021F/W, 여 ,,,1,,,  #캐주얼팬츠 #체크팬츠 #카고팬츠 #클래식팬츠  ,"121,054 ~ 132,300원"
164,하이웨이스트 코듀로이 크롭 팬츠 민트,RYUL+WAI,FDPTW1421,2021F/W, 여 ,,,68,,,  #코듀로이 #코듀로이팬츠 #테이퍼드 #테이퍼드팬츠 #앵클팬츠 #골프팬츠 #골덴  ,"58,331 ~ 63,750원"
165,컴포 하프밴드 테이퍼드 팬츠 CHB-315MR 네이비,SAINTCREW,CHB-315MR,2022S/S, 남 ,,,8,5,후기 1개 보기,  #바지 #팬츠 #코튼팬츠 #남자바지 #반밴드 #남자바지브랜드 #22S/S컬렉션  ,"54,442 ~ 59,500원"
166,핀턱 스트레치 기모 팬츠,KELLY DONAHUE,JR21R711,2021F/W, 여 ,,,8,,,  #슬림핏 #겨울팬츠 #겨울바지 #밴딩팬츠 #편안한 #팬츠  ,"74,115 ~ 81,000원"
167,Rolly Corduroy Pants[Beige/Gray],RAAM,RA-PT-21021,2021F/W, 여 ,,,3,,,  #코듀로이 #코듀로이팬츠  ,"63,135 ~ 69,000원"
168,[22SS] 윌로우 코듀로이 밴딩 팬츠 차콜 DELP4460,PERSTEP,2205898,2022S/S, 남 ,,,64,4.6,후기 42개 보기,  #코튼팬츠 #팬츠 #바지 #캐주얼팬츠 #밴딩팬츠 #코듀로이 #코듀로이팬츠  ,"41,632 ~ 45,500원"
169,코듀로이 스트레이트 팬츠 [blue],LEESEED,2000000305707,2021F/W, 여 ,200회 이상,,93,,,  #바지 #팬츠 #오버핏 #면바지 #코듀로이팬츠 #스트레이트 #포켓  ,"89,670 ~ 98,000원"
170,헤링본 컴포트핏 카고 팬츠(베이지),VOLCOM,VA221PT001BE,2022S/S, 남 ,,,6,,,  #바지 #팬츠 #셋업 #조거팬츠 #트레이닝바지 #트레이닝팬츠 #스웻팬츠  ,"70,821 ~ 77,400원"
171,플래토 카고 테이퍼드 코튼 팬츠 OMPTL1104-509,ONEILL,OMPTL1104-509,2022S/S, 남 ,,,7,,,,"136,335 ~ 149,000원"
172,코튼 원턱 테이퍼드 밴딩 팬츠 블랙,LIFUL,LFCAPT0805,2021S/S, 남 ,100회 이상,,7,5,후기 6개 보기,  #하의 #팬츠 #밴딩팬츠 #테이퍼드팬츠 #원턱 #코튼팬츠 #면바지  ,"66,240 ~ 69,000원"
173,TWOWAY PANTS (BEIGE),UTTER OFFICIAL,P00000CF,2021S/S, 여 ,,,7,,,  #핀턱 #캐주얼팬츠 #여름바지 #팬츠 #바지 #와이드팬츠 #코튼팬츠  ,"136,335 ~ 149,000원"
174,21SS 슬림핏 GL067K 워시드 치노팬츠(KH),GIANNI LUPO,GL067K21KH,2021S/S, 남 ,,,8,,,  #바지 #캐주얼팬츠 #치노팬츠 #여름바지 #코튼팬츠 #스판 #팬츠  ,"123,525 ~ 135,000원"
175,21SS 슬림핏 GL067K 워시드 치노팬츠(NV),GIANNI LUPO,GL067K21NV,2021S/S, 남 ,,,5,,,  #팬츠 #바지 #코튼팬츠 #캐주얼팬츠 #치노팬츠 #여름바지 #스판  ,"123,525 ~ 135,000원"
176,21SS 슬림핏 FJ3262 스트링 카고바지(BG),GIANNI LUPO,FJ3262BG,2021S/S, 남 ,,,4,5,후기 1개 보기,  #밴딩팬츠 #바지 #팬츠 #여름바지 #카고팬츠 #카고바지 #스판  ,"130,845 ~ 143,000원"
177,릴렉스드 리조트 팬츠 모스 카키,EKHON,EKPU21SL022KI,2021S/S, 여 ,,,1,,,  #치노팬츠 #면팬츠 #면바지 #코튼팬츠 #여름바지 #캐주얼팬츠 #바지  ,"132,675 ~ 145,000원"
178,21SS 와펜 슬림핏 카고바지 진그레이 741531419,STONE ISLAND,741531419 V0065,병행수입, 남 ,,,6,,,  #31419 #스톤카고바지 #스톤바지  ,"451,000원"
179,LINEN STRING PANTS (BLACK),UTTER OFFICIAL,P00000CW,2021S/S, 여 ,,,11,,,  #면바지 #린넨팬츠 #캐주얼팬츠 #와이드팬츠 #팬츠 #린넨 #여름바지  ,"136,335 ~ 149,000원"
180,릴렉스드 리조트 팬츠 모스 카키,EKHON,EKPU21SL022KI,2021S/S, 여 ,,,1,,,  #치노팬츠 #면팬츠 #면바지 #코튼팬츠 #여름바지 #캐주얼팬츠 #바지  ,"132,675 ~ 145,000원"
181,21SS 와펜 슬림핏 카고바지 진그레이 741531419,STONE ISLAND,741531419 V0065,병행수입, 남 ,,,6,,,  #31419 #스톤카고바지 #스톤바지  ,"451,000원"
182,LINEN STRING PANTS (BLACK),UTTER OFFICIAL,P00000CW,2021S/S, 여 ,,,11,,,  #면바지 #린넨팬츠 #캐주얼팬츠 #와이드팬츠 #팬츠 #린넨 #여름바지  ,"136,335 ~ 149,000원"
183,Boxer curve tuck pants,YINYANG,ssp1,2021S/S, 남 ,400회 이상,,28,5,후기 6개 보기,,"71,370 ~ 78,000원"
184,핀턱 코튼 팬츠 그레이,UNMOLD,2112005,2021S/S, 남 ,100회 이상,,15,,,  #면팬츠 #바지 #면바지 #팬츠 #핀턱팬츠  ,"37,149 ~ 40,600원"
185,METROPOLIS 스트레치 사틴 카고 팬츠 (GREYSTONE),CP Company,10CMPA154A-005694G882,병행수입, 남 ,,,2,,,  #면팬츠 #면바지 #캐주얼팬츠 #코튼팬츠 #팬츠 #바지 #카고팬츠  ,"226,464 ~ 235,900원"
186,호접지몽 니트 팬츠 - 베이지,MUOH,M1SHPBG,2021S/S, 남 ,300회 이상,,78,5,후기 7개 보기,  #밴딩팬츠 #캐주얼팬츠 #여름바지 #면팬츠 #여름팬츠 #남자바지  ,"170,880 ~ 178,000원"
187,BOOT CUT CHINO (NON WASHED) [Black],DEHO,21-PT-004,2021S/S, 남 ,,,15,5,후기 1개 보기,  #코튼팬츠 #면바지 #캐주얼팬츠 #팬츠 #바지 #와이드팬츠 #면팬츠  ,"98,820 ~ 108,000원"
188,BOOT CUT CHINO (NON WASHED) [Light beige],DEHO,21-PT-004,2021S/S, 남 ,,,14,5,후기 1개 보기,  #캐주얼팬츠 #코튼팬츠 #바지 #면팬츠 #면바지 #팬츠 #와이드팬츠  ,"98,820 ~ 108,000원"
189,21FW S74KB0597 S39021 900 쿨가이핏 트라우저 치노 팬츠,DSQUARED2,2021053137,병행수입, 남 ,,,3,,,  #구템즈 #S74KB0597S39021900 #쿨가이핏 #트라우저 #치노팬츠  ,"345,000원"
190,스트레치 사틴 LENS 카고 지퍼 팬츠 (WHITE),CP Company,10CMPA118A-005694G103,병행수입, 남 ,,,0,,,  #카고팬츠 #바지 #팬츠 #면팬츠 #코튼팬츠 #캐주얼팬츠 #카고바지  ,"265,900원"
191,모젤 치노 팬츠 다크 나이트,EKHON,EKPU21SL028BK,2021S/S, 여 ,,,7,,,  #레더팬츠 #레더 #여름바지 #오피스룩 #와이드팬츠  ,"154,635 ~ 169,000원"
192,배색 부츠컷 팬츠,SETSETSET,21ss,2021S/S, 여 ,,,7,,,  #부츠컷팬츠 #베이지팬츠 #유니크팬츠 #여성바지 #여자바지  ,"365,085 ~ 399,000원"
193,tuck curved chino pants (black),AUBOUR,AP-007,2021S/S, 여 ,,,12,,,  #우먼스 #면팬츠 #치노팬츠 #바지 #팬츠 #코튼팬츠  ,"89,670 ~ 98,000원"
194,curved cutting pants (black ),AUBOUR,AP-010,2021S/S, 여 ,,,12,,,  #면팬츠 #치노팬츠 #면바지 #와이드팬츠 #코튼팬츠 #캐주얼팬츠 #우먼스  ,"85,095 ~ 93,000원"
195,타임리스 팬츠 아이보리,SIIOUR,sirsigbt001,2021S/S, 여 ,,,1,,,  #편안한 #슬림핏 #밴딩팬츠 #코튼팬츠 #캐주얼팬츠  ,"101,565 ~ 111,000원"
196,리온 팬츠 OUPTK3101-805,ONEILL,OUPTK3101-805,2021F/W, 남 여 ,,,35,,,  #바지 #긴바지 #스웻팬츠 #조거바지 #팬츠  ,"163,785 ~ 179,000원"
197,리온 팬츠 OUPTK3101-195,ONEILL,OUPTK3101-195,2021F/W, 남 여 ,,,39,,,  #긴바지 #스웻팬츠 #바지 #팬츠  ,"163,785 ~ 179,000원"
198,크롭 테이퍼드 코튼 밴딩 팬츠_카키,THAT'S IT,210054,2021F/W, 남 ,100회 이상,50개 미만,102,4.5,후기 60개 보기,  #코튼팬츠 #치노팬츠 #면바지 #와이드 #와이드팬츠 #테이퍼드팬츠 #테이퍼드핏  ,"31,384 ~ 34,300원"
199,렌즈 와펜 11CMPA167A 888 남성 카고팬츠,CP Company,11CMPA167A 888,병행수입, 남 ,,,2,,,  #CP컴퍼니바지 #남성바지 #남자바지 #카고바지 #울산명품관 #명품바지 #명품남성바지  ,"192,900원"
200,렌즈 와펜 11CMPA189A 888 남성 카고팬츠,CP Company,11CMPA189A 888,병행수입, 남 ,,,1,,,  #CP컴퍼니바지 #카고바지 #남성바지 #남자바지 #명품바지 #울산명품관 #명품남성바지  ,"236,800원"
201,렌즈 와펜 11CMPA189A 999 남성 카고팬츠,CP Company,11CMPA189A 999,병행수입, 남 ,,,1,,,  #CP컴퍼니바지 #카고바지 #남성바지 #남자바지 #명품바지 #울산명품관 #명품남성바지  ,"249,400원"
202,21FW ZIP포켓 스키니핏 카고바지 블랙 7515321L1,STONE ISLAND,7515321L1 V0129,병행수입, 남 ,400회 이상,,13,,,  #7515321L1V0129 #321L1 #스톤카고바지  ,"507,000원"
203,609 Chino Pants_Khaki,PISCATOR,609pt-03,ALLALL, 남 ,400회 이상,,23,,,  #치노팬츠 #면팬츠 #코튼팬츠 #면바지 #일자핏 #출근룩 #스탠다드핏  ,"74,880 ~ 78,000원"
204,VELVET EASY PANTS (BLACK),KRUCHI,000087000,2021F/W, 남 ,,,27,,,  #VELVET #벨벳팬츠 #밴딩팬츠 #남성팬츠  ,"79,605 ~ 87,000원"
205,솔리드 카고 밴딩 팬츠[스탠다드]_M216MPT754M,T.I FOR MEN,M216MPT754M,2021F/W, 남 ,,,4,,,  #T.IFORMEN티아이포맨팬츠바지  ,"76,311 ~ 83,400원"
206,이지 카펜더팬츠_오크브라운,UNIIS DESIGN,UNSD,ALLF/W, 남 ,900회 이상,50개 미만,152,5,후기 20개 보기,  #와이드데님 #청바지 #데님팬츠 #워싱데님 #와이드팬츠 #데님 #워크웨어  ,"59,292 ~ 64,800원"
207,코튼 워시 스플래터 벌룬핏 치노 팬츠 (카키),STRIKE,113138,2021F/W, 남 ,,,2,,,  #남성팬츠 #면바지 #캐주얼팬츠 #치노팬츠 #21FW컬렉션 #스트라이크진  ,"199,470 ~ 218,000원"
208,CIRCLE EMBROIDERED LOGO COTTON PANTS GREY,ACME DE LA VIE,ADLV-21FW-PTLCEB-GRY,2021F/W, 남 ,,,1,,,  #면바지 #바지 #팬츠 #면팬츠 #와이드팬츠 #긴바지  ,"99,735 ~ 109,000원"
209,CIRCLE EMBROIDERED LOGO COTTON PANTS BLACK,ACME DE LA VIE,ADLV-21FW-PTLCEB-BLK,2021F/W, 남 ,,,5,5,후기 1개 보기,  #와이드팬츠 #팬츠 #바지 #긴바지 #남성팬츠 #면팬츠 #코튼팬츠  ,"99,735 ~ 109,000원"
210,STITCH PATCHWORK COTTON PANTS IVORY,ACME DE LA VIE,ADLV-21FW-PTDSPW-IVY,2021F/W, 남 ,,,8,,,  #남성팬츠 #긴바지 #와이드 #면바지 #바지 #팬츠 #코튼팬츠  ,"99,735 ~ 109,000원"
211,ISO400 스냅 카고 팬츠 IVORY,KODAK,K1323LPT21IVR,2021F/W, 남 ,,,13,5,후기 2개 보기,  #코닥어패럴 #트레이닝팬츠 #긴바지 #카고팬츠 #밴딩팬츠 #코닥바지 #팬츠  ,"118,035 ~ 129,000원"
212,[빅사이즈]Work Stretching Pants Camel,BOOVOOM,11366498,2021F/W, 남 ,,,3,,,  #긴바지 #와이드팬츠 #21FW신상품 #빅사이즈바지 #빅사이즈 #빅사이즈팬츠  ,"164,700 ~ 180,000원"
213,PINTUCK COTTON PANTS (ASH BLACK),BOWLLOON,21FWBCOBK,2021F/W, 여 ,,,14,,,  #코튼팬츠 #면바지 #치노팬츠 #테이퍼드핏  ,"126,270 ~ 138,000원"
214,코듀로이 더스터 팬츠 (스모그 블랙),YOUNEEDGARMENTS,21fwcdpbk,2021F/W, 남 ,,,8,,,  #루즈핏 #남성팬츠 #21FW신상품 #와이드팬츠 #캐주얼팬츠 #골덴바지 #코듀로이팬츠  ,"127,459 ~ 139,300원"
215,카고 와이드 워크팬츠 차콜,DEMADEN,DM-PT029-BFM15,2021F/W, 남 ,,,40,,,,"48,861 ~ 53,400원"
216,스트레치 사틴 에고노믹 카고 팬츠 (TOTAL ECLIPSE),CP Company,11CMPA191A005529G888,병행수입, 남 ,,,0,,,  #긴바지 #코튼팬츠 #팬츠 #바지 #카고팬츠 #면팬츠 #캐주얼팬츠  ,"266,784 ~ 277,900원"
217,CANDY PANTS 2 (NAVY),SWEET ONE EIGHTY,m1037_777156,2021F/W, 여 ,,,1,,,  #니트팬츠 #니트바지 #밴딩팬츠 #이지웨어 #원마일웨어  ,"107,970 ~ 118,000원"
218,코튼 코듀로이프레스 플리츠트라우저_블랙,REAPPEAR,RMA3PT002RFLXCO_R00,2021F/W, 여 ,,,3,,,  #코듀로이팬츠 #세미와이드팬츠 #트라우저 #여자겨울바지 #코튼코듀로이팬츠 #여자겨울팬츠 #와이드팬츠  ,"135,420 ~ 148,000원"
219,스탠다드 트라우져,ZHIANMUIN,ZM21FWSTT001,2021F/W, 남 ,,,6,,,  #셀비지 #레귤러 #빅체리 #랩101×에이징씨씨씨 #생지 #꾸안꾸 #어센틱  ,"145,485 ~ 159,000원"
220,코듀로이 와이드 팬츠_아이보리,OOMSTUDIO,OOM_M,2021F/W, 남 ,300회 이상,,62,5,후기 5개 보기,  #OOM #MEN #코듀로이팬츠 #와이드팬츠 #남성팬츠  ,"58,102 ~ 63,500원"
221,Ribbed knit pants (navy),ANDNEEDS,21FW10,2021F/W, 여 ,,,15,,,  #바지 #밴딩팬츠 #슬림팬츠 #니트바지 #니트팬츠 #니트웨어  ,"132,675 ~ 145,000원"
222,[ESSENTIAL] [SLIM] 네이비 솔리드 치노 팬츠 (BC2121C01R),BEANPOLE MEN,BC2121C01R,2022S/S, 남 ,,,0,,,  #BC2121C01R  ,"163,785 ~ 179,000원"
223,[데일리지] 밴딩 베이직_SPTCC12G11,SPAO,SPTCC12G11,2021F/W, 여 ,300회 이상,50개 미만,62,4.6,후기 13개 보기,  #바지 #밴딩팬츠 #팬츠 #면바지 #남자바지 #캐주얼팬츠  ,"19,104 ~ 19,900원"
224,LMC ARCH FN WORK PANTS khaki,LMC,0LM22SPT103KHK,2022S/S, 남 ,,,72,4.9,후기 16개 보기,  #면바지 #코튼팬츠 #LMC팬츠 #LMC워크팬츠 #워크팬츠  ,"90,152 ~ 94,400원"
225,506 와이드팬츠 [ 아이보리 ],UNIQ,2FW506IV,2020F/W, 남 ,,,20,,,  #바지 #와이드팬츠 #긴바지 #면바지 #코튼팬츠 #아이보리 #유니크506  ,"81,435 ~ 89,000원"
226,레귤러 치노 팬츠 (블랙),PLASTICPRODUCT,20FWPP11,2020F/W, 남 ,,,5,3,후기 1개 보기,  #캐주얼팬츠 #면바지 #코튼팬츠 #코튼바지 #치노팬츠 #레귤러팬츠  ,"132,675 ~ 145,000원"
227,베이직 코듀로이 팬츠 MMPTJ6008-262_G,ANTONY MORATO,MMPTJ6008-262,2020F/W, 남 ,,,3,,,,"83,814 ~ 91,600원"
228,드로우스트링 코듀로이 팬츠 [베이지],PANICALE,F-SCPT53,2020S/S, 남 ,,,2,,,  #밴딩팬츠 #코듀로이 #밴딩바지 #긴바지 #캐주얼팬츠 #바지 #팬츠  ,"153,720 ~ 168,000원"
229,DENNY PANTS (BLACK),RUSTEACH,RU-PN0005,2020F/W, 남 ,,,6,,,,"93,330 ~ 102,000원"
230,Kurt Slim Pants (Blue Green),TAZE,TA20FWW2KurtPTIV,2020F/W, 여 ,,,2,,,  #면바지 #코튼팬츠 #팬츠 #밴딩바지 #스키니팬츠 #슬림팬츠  ,"181,170 ~ 198,000원"
231,폴딩 어텀 팬츠,URAGO,1062499,2020F/W, 여 ,,,32,5,후기 2개 보기,,"68,076 ~ 74,400원"
232,와이드슬림 스트링 팬츠 - Charcoal,COTTON BELL,P00000UH,2020F/W, 여 ,,,11,,,,"90,585 ~ 99,000원"
233,Tuck Corduroy Pants - Sand Beige,NONLOCAL,N20WTPT001SB,2020F/W, 여 ,,,23,4,후기 1개 보기,,"89,376 ~ 93,100원"
234,Stitched Straight BH Cotton Pants - Grey,ONNE,20FWPT01,2020F/W, 여 ,,,2,,,  #캐주얼팬츠 #코튼팬츠 #면바지 #데님 #데님팬츠 #스트레이트 #스트레이트핏  ,"159,210 ~ 174,000원"
235,에이블 와이드 팬츠 3종 블랙 SJLP1287,FP142,2026539,2020F/W, 남 ,900회 이상,,59,4.8,후기 89개 보기,  #바지 #팬츠 #와이드 #와이드팬츠 #면바지 #코튼팬츠 #캐주얼팬츠  ,"34,678 ~ 37,900원"
236,M467 cobs cago wide pants khaki,THE-ABON,307864,2020F/W, 남 ,,,18,5,후기 1개 보기,,"50,325 ~ 55,000원"
237,아토 체크팬츠 옐로우,CHOOMSUN,AP04,2020F/W, 여 ,,,31,,,  #체크바지 #면바지 #코튼팬츠 #긴바지 #끈바지 #치노팬츠 #캐주얼팬츠  ,"43,920 ~ 48,000원"
238,퍼티그 팬츠 베이지,ANALOGBASS,AB-A-PT-004-BE,2020F/W, 남 ,,,4,,,  #바지 #캐주얼팬츠 #코튼팬츠 #코듀로이 #단품 #캐주얼 #긴바지  ,"72,285 ~ 79,000원"
239,[남녀공용] CU20-4 코듀로이 트라우저 카키 CU204PT01KH,CHIQUITA,258297,2020F/W, 남 ,,,27,4.5,후기 2개 보기,,"107,970 ~ 118,000원"
240,PAPA & SON Pants (Brown),COLDWARM,RSSG2020FW,2020F/W, 남 ,,,3,,,,"81,435 ~ 89,000원"
241,FATIGUE WIDE PANTS_BEIGE,COQ,1118475,2021S/S, 남 ,,,43,4.8,후기 4개 보기,,"38,499 ~ 42,075원"
242,[USLIM] 브릭 솔리드 치노 팬츠 (BC1321C03C),BEANPOLE MEN,BC1321C03C,2021S/S, 남 ,,,3,3,후기 1개 보기,  #BC1321C03C #빈폴  ,"87,291 ~ 95,400원"
243,TWOWAY TWILL PANTS BLACK,ACME DE LA VIE,ADLV-21SS-PTDNTT-BLK,2021S/S, 남 ,,,3,,,,"85,440 ~ 89,000원"
244,스트레이트 투레이어 카고팬츠 블랙,SAINTCREW,ST2-309CJ,ALLALL, 남 ,,,21,3,후기 1개 보기,  #바지 #면바지 #카고팬츠 #아메카지 #코튼팬츠 #팬츠 #스트레이트  ,"58,102 ~ 63,500원"
245,프리미엄 코튼 밴딩 팬츠 크림,WAIKEI,YK21SSPT04,2021S/S, 남 ,,50개 미만,106,4.9,후기 21개 보기,  #밴딩팬츠 #테이퍼드핏 #와이드팬츠 #면바지 #면팬츠 #캐주얼팬츠 #코튼팬츠 #21S/S시즌오프  ,"46,390 ~ 50,700원"
246,모건 팬츠 (카멜 브라운),H8,P0000BNG,2021S/S, 여 ,,,2,,,,"135,420 ~ 148,000원"
247,아치 팬츠 (오트밀),H8,P0000BNR,2021S/S, 여 ,,,3,,,,"126,270 ~ 138,000원"
248,리틀포켓 퍼티그팬츠 카키,RUFFNTUFF,FOMFP1002,2021S/S, 남 ,200회 이상,,17,,,  #면바지 #코튼팬츠 #와이드팬츠 #밴딩팬츠 #캐주얼팬츠 #퍼티그팬츠 #팬츠  ,"58,468 ~ 63,900원"
249,카고 밴딩 팬츠 (DB2PTM132BK),DUSTIN DUN,DB2PTM132BK,2021S/S, 남 ,,,2,,,,"81,435 ~ 89,000원"
250,면 팬츠 (DB2PTM135BK),DUSTIN DUN,DB2PTM135BK,2021S/S, 남 ,,,0,,,,"90,585 ~ 99,000원"
